time,latitude,longitude,z,centroid
40,38.75,-5.50,5900.2,-1
40,38.50,-108.75,5974.1,-1
40,38.00,47.75,5920.0,-1
40,38.00,48.75,5921.9,-1
40,37.75,-109.75,5978.0,-1
40,37.75,47.00,5920.5,-1
40,37.00,-105.50,5970.8,-1
40,36.75,-106.25,5973.2,-1
40,36.75,46.75,5922.7,-1
40,36.25,-109.00,5981.5,-1
40,36.25,44.50,5922.7,-1
40,36.00,-58.00,5958.1,-1
40,36.00,45.50,5923.0,-1
40,35.75,-116.00,5962.3,-1
40,35.75,49.00,5916.4,-1
40,35.50,-152.50,5917.9,-1
40,35.50,-108.50,5983.2,-1
40,35.50,44.50,5923.6,-1
40,35.50,52.25,5909.9,-1
40,35.00,-6.75,5898.9,-1
40,34.50,-112.25,5972.2,-1
40,34.25,43.50,5924.2,-1
40,34.25,44.25,5924.4,-1
40,34.25,45.00,5924.3,-1
40,33.75,-111.00,5973.4,-1
40,33.75,51.50,5906.6,-1
40,33.75,54.25,5900.4,-1
40,32.75,-110.00,5972.2,-1
40,32.25,40.50,5927.5,-1
40,32.00,-109.50,5968.8,-1
40,31.50,-70.50,5927.7,-1
40,31.50,-3.75,5901.3,-1
40,31.00,39.75,5927.6,-1
40,30.25,108.50,5867.6,-1
40,29.75,81.75,5840.5,-1
40,29.50,87.75,5842.9,-1
40,29.50,108.50,5869.9,-1
40,29.25,38.00,5926.6,-1
40,29.25,85.25,5843.7,-1
40,29.25,102.00,5859.0,-1
40,29.00,93.00,5851.7,-1
40,28.75,36.75,5926.9,-1
40,28.75,83.25,5844.6,-1
40,28.75,88.00,5846.0,-1
40,28.50,35.50,5925.2,-1
40,28.50,109.00,5871.3,-1
40,28.25,34.00,5922.6,-1
40,28.00,34.75,5923.8,-1
40,28.00,106.50,5868.9,-1
40,27.75,97.00,5860.0,-1
40,27.75,97.75,5861.3,-1
40,27.75,103.25,5863.9,-1
40,27.50,36.00,5925.1,-1
40,27.25,110.50,5872.5,-1
40,27.00,90.00,5853.0,-1
40,27.00,94.00,5857.0,-1
40,27.00,100.50,5863.4,-1
40,27.00,101.25,5862.9,-1
40,26.25,99.25,5863.2,-1
40,26.00,98.00,5862.5,-1
41,76.50,69.50,5794.2,-1
41,76.25,63.25,5792.9,-1
41,76.25,71.00,5794.2,-1
41,76.00,60.25,5792.1,-1
41,75.75,57.50,5791.6,-1
41,75.50,56.25,5791.6,-1
41,72.25,89.50,5797.1,-1
41,72.25,91.50,5796.9,-1
41,68.75,127.25,5745.6,-1
41,68.50,129.00,5744.8,-1
41,50.75,66.75,5842.8,-1
41,46.00,7.75,5887.6,-1
41,45.25,6.25,5892.5,-1
41,45.25,7.25,5889.9,-1
41,45.25,9.00,5884.8,-1
41,45.00,5.50,5894.6,-1
41,44.75,3.25,5894.6,-1
41,44.75,4.75,5895.7,-1
41,44.50,7.25,5890.4,-1
41,44.25,-107.25,5960.3,-1
41,43.50,4.00,5895.0,-1
41,43.25,-107.25,5962.4,-1
41,43.25,-4.75,5893.3,-1
41,42.25,8.75,5885.6,-1
41,42.00,-3.00,5896.9,-1
41,40.25,-4.25,5897.8,-1
41,39.75,-105.25,5974.0,-1
41,38.00,51.75,5933.3,-1
41,37.75,-110.00,5979.4,-1
41,37.75,-108.50,5979.5,-1
41,37.75,46.25,5932.0,-1
41,37.50,-107.00,5976.8,-1
41,37.25,51.00,5933.4,-1
41,36.75,-106.25,5978.5,-1
41,36.75,-105.50,5977.9,-1
41,36.75,48.25,5937.0,-1
41,36.50,-108.00,5980.1,-1
41,36.25,47.50,5937.5,-1
41,36.25,52.00,5928.6,-1
41,36.00,-152.00,5923.7,-1
41,36.00,-108.75,5980.7,-1
41,35.50,-110.25,5980.5,-1
41,35.50,47.00,5937.0,-1
41,35.25,-66.25,5941.3,-1
41,35.00,-59.75,5946.8,-1
41,34.75,-111.25,5980.4,-1
41,34.50,-112.25,5978.3,-1
41,34.50,46.25,5937.9,-1
41,34.25,-117.50,5960.8,-1
41,34.25,45.00,5937.9,-1
41,34.00,-116.75,5964.9,-1
41,33.75,-111.25,5980.1,-1
41,33.75,-109.25,5978.4,-1
41,33.75,51.50,5921.1,-1
41,33.25,-5.25,5895.9,-1
41,33.25,161.00,5966.6,-1
41,32.00,-113.50,5973.5,-1
41,31.50,50.25,5920.4,-1
41,30.75,39.25,5936.7,-1
41,30.75,40.00,5936.6,-1
41,30.50,137.00,5903.4,-1
41,30.25,94.75,5864.6,-1
41,29.75,81.00,5862.8,-1
41,29.75,93.00,5868.0,-1
41,29.50,76.00,5861.3,-1
41,29.50,82.50,5863.7,-1
41,28.75,82.25,5866.8,-1
41,28.75,93.75,5872.9,-1
41,28.50,34.00,5930.4,-1
41,28.50,34.75,5931.0,-1
41,28.50,36.75,5934.6,-1
41,28.50,107.50,5880.6,-1
41,28.25,35.50,5933.3,-1
41,28.25,100.00,5871.9,-1
41,28.25,114.25,5884.2,-1
41,28.25,118.75,5883.0,-1
41,28.00,101.00,5873.0,-1
41,28.00,106.50,5880.2,-1
41,28.00,109.00,5883.6,-1
41,28.00,113.00,5883.7,-1
41,28.00,116.25,5883.3,-1
41,28.00,117.50,5883.0,-1
41,27.75,109.75,5887.3,-1
41,27.75,115.00,5884.0,-1
41,27.50,37.00,5933.8,-1
41,27.50,87.00,5872.0,-1
41,27.50,91.00,5878.9,-1
41,27.25,116.25,5883.4,-1
41,27.00,91.75,5880.3,-1
41,27.00,92.50,5880.0,-1
41,27.00,109.00,5882.8,-1
41,27.00,111.50,5884.5,-1
41,26.75,90.50,5876.8,-1
41,26.75,112.50,5884.1,-1
41,26.25,81.50,5862.9,-1
41,26.25,93.75,5880.0,-1
41,26.25,94.50,5880.3,-1
41,26.25,95.75,5881.0,-1
41,26.25,114.00,5882.0,-1
41,26.00,112.00,5884.3,-1
41,26.00,131.25,5899.7,-1
41,25.50,92.50,5878.9,-1
42,76.25,77.00,5802.6,-1
42,76.25,78.50,5802.6,-1
42,72.50,86.00,5810.8,-1
42,50.00,67.75,5863.7,-1
42,46.00,7.75,5901.7,-1
42,45.50,0.75,5904.8,-1
42,45.25,6.25,5908.3,-1
42,43.75,0.25,5904.5,-1
42,43.50,4.25,5914.6,-1
42,40.75,-106.75,5963.6,-1
42,40.25,-6.75,5914.8,-1
42,40.00,-107.00,5963.7,-1
42,40.00,-106.25,5962.9,-1
42,39.00,-110.50,5959.0,-1
42,39.00,-109.75,5960.6,-1
42,38.50,-108.00,5963.0,-1
42,38.25,-107.00,5963.5,-1
42,38.25,49.50,5942.6,-1
42,38.25,50.25,5941.4,-1
42,37.75,-110.00,5961.7,-1
42,37.75,-109.00,5961.8,-1
42,37.00,-105.50,5960.1,-1
42,37.00,46.75,5949.0,-1
42,36.75,-151.75,5928.6,-1
42,36.75,-7.25,5909.5,-1
42,36.25,-109.00,5964.9,-1
42,36.00,-108.25,5964.2,-1
42,36.00,-105.75,5958.4,-1
42,36.00,-58.25,5946.6,-1
42,35.75,-111.00,5964.0,-1
42,35.75,-109.75,5964.7,-1
42,35.75,-106.75,5960.5,-1
42,35.75,46.50,5950.3,-1
42,35.50,44.75,5945.4,-1
42,35.00,-6.75,5909.4,-1
42,35.00,43.25,5944.4,-1
42,34.75,-62.00,5943.3,-1
42,34.50,-110.50,5963.9,-1
42,32.50,40.50,5942.2,-1
42,32.00,159.75,5968.6,-1
42,31.75,-4.50,5912.0,-1
42,31.50,-1.50,5909.9,-1
42,31.25,-115.50,5946.7,-1
42,30.75,39.50,5942.0,-1
42,30.25,38.00,5941.8,-1
42,29.25,-129.25,5905.2,-1
42,29.25,115.50,5887.8,-1
42,28.75,-2.50,5910.0,-1
42,28.75,96.00,5860.1,-1
42,28.25,34.00,5936.7,-1
42,28.25,35.50,5938.5,-1
42,28.25,114.00,5887.8,-1
42,28.25,114.75,5887.8,-1
42,28.00,109.00,5885.7,-1
42,28.00,110.25,5887.3,-1
42,27.75,81.25,5850.8,-1
42,27.75,96.50,5862.8,-1
42,27.75,111.25,5887.5,-1
42,27.75,112.50,5888.2,-1
42,27.50,117.00,5887.5,-1
42,27.25,102.00,5870.7,-1
42,27.00,90.00,5863.5,-1
42,27.00,94.00,5867.0,-1
42,26.50,40.75,5932.6,-1
42,26.50,119.00,5889.0,-1
42,26.00,39.75,5933.9,-1
42,25.75,101.50,5869.8,-1
42,25.75,114.00,5886.6,-1
42,25.75,136.25,5907.7,-1
42,25.50,-1.00,5923.4,-1
42,25.50,-0.25,5923.0,-1
42,25.50,2.25,5925.3,-1
42,25.50,92.00,5866.8,-1
43,76.25,81.25,5797.7,-1
43,73.00,84.00,5804.4,-1
43,72.75,85.00,5804.4,-1
43,48.00,0.50,5908.6,-1
43,47.00,1.75,5909.4,-1
43,45.00,1.50,5910.7,-1
43,45.00,2.25,5910.5,-1
43,45.00,4.75,5910.5,-1
43,44.50,-1.75,5916.7,-1
43,44.25,-2.50,5916.9,-1
43,44.25,3.50,5912.8,-1
43,43.75,4.25,5913.8,-1
43,43.25,-4.00,5918.9,-1
43,42.50,-5.00,5918.9,-1
43,41.25,2.00,5910.9,-1
43,41.00,-5.25,5920.5,-1
43,40.75,-106.75,5968.0,-1
43,40.25,-5.00,5921.2,-1
43,40.00,-107.00,5969.8,-1
43,40.00,7.75,5901.9,-1
43,39.50,-106.00,5971.9,-1
43,39.50,-5.50,5920.1,-1
43,39.25,-108.00,5970.3,-1
43,39.00,46.00,5940.1,-1
43,38.50,51.00,5945.3,-1
43,37.75,-108.50,5973.2,-1
43,37.75,-107.75,5973.1,-1
43,37.50,48.00,5947.8,-1
43,37.25,-106.25,5971.3,-1
43,37.25,49.50,5947.0,-1
43,37.25,51.00,5944.1,-1
43,37.00,-105.50,5970.5,-1
43,36.75,-151.00,5935.5,-1
43,36.75,-3.50,5915.9,-1
43,36.75,45.25,5949.4,-1
43,36.75,46.00,5949.6,-1
43,36.75,48.25,5948.7,-1
43,36.50,-109.75,5973.7,-1
43,36.25,-109.00,5973.8,-1
43,36.00,-107.50,5969.9,-1
43,36.00,-106.75,5970.1,-1
43,36.00,46.50,5951.4,-1
43,36.00,51.25,5943.1,-1
43,35.75,-105.75,5969.7,-1
43,35.75,45.25,5950.9,-1
43,35.50,-111.75,5970.6,-1
43,35.25,-60.25,5950.8,-1
43,34.75,-59.50,5950.8,-1
43,34.75,44.25,5951.5,-1
43,34.25,-4.75,5913.8,-1
43,33.75,-2.75,5911.8,-1
43,33.25,42.25,5951.3,-1
43,33.25,43.00,5951.5,-1
43,33.25,45.50,5948.2,-1
43,32.50,-4.50,5914.8,-1
43,32.25,40.75,5952.0,-1
43,32.25,159.75,5949.3,-1
43,32.00,-0.75,5909.8,-1
43,31.75,-6.50,5911.9,-1
43,31.75,-4.50,5913.0,-1
43,31.75,39.50,5950.6,-1
43,30.75,1.25,5906.8,-1
43,30.75,38.75,5950.0,-1
43,30.25,39.75,5949.8,-1
43,30.00,80.00,5861.5,-1
43,29.75,36.50,5948.7,-1
43,29.75,37.75,5949.0,-1
43,29.50,-7.75,5903.7,-1
43,29.50,84.00,5864.0,-1
43,29.50,88.00,5863.6,-1
43,28.75,93.75,5876.6,-1
43,28.75,116.25,5884.5,-1
43,28.50,34.00,5944.1,-1
43,28.50,96.75,5876.9,-1
43,28.25,114.75,5884.6,-1
43,28.00,95.50,5880.1,-1
43,28.00,114.00,5884.4,-1
43,28.00,115.50,5884.6,-1
43,28.00,132.50,5895.0,-1
43,27.75,79.25,5862.0,-1
43,27.75,90.25,5875.9,-1
43,27.75,91.75,5876.7,-1
43,27.50,89.25,5873.8,-1
43,27.50,105.75,5874.9,-1
43,27.25,34.25,5941.0,-1
43,27.00,91.75,5876.9,-1
43,27.00,95.25,5880.3,-1
43,27.00,119.75,5882.9,-1
43,26.75,97.25,5880.9,-1
43,26.75,98.00,5881.0,-1
43,26.75,102.00,5876.7,-1
43,26.50,33.75,5941.1,-1
43,26.25,-75.50,5905.3,-1
43,26.25,4.00,5917.8,-1
43,26.25,107.75,5876.6,-1
43,26.25,118.50,5883.6,-1
43,26.25,138.50,5888.0,-1
43,25.75,-5.00,5910.0,-1
43,25.50,-4.25,5910.9,-1
44,78.25,85.00,5790.1,-1
44,76.25,81.50,5789.5,-1
44,76.00,82.75,5789.5,-1
44,72.50,85.00,5794.8,-1
44,44.00,5.75,5923.6,-1
44,43.75,-103.25,5942.8,-1
44,43.75,4.25,5924.3,-1
44,43.75,5.00,5924.6,-1
44,43.25,-106.25,5952.8,-1
44,43.25,-4.75,5930.7,-1
44,43.25,-4.00,5929.7,-1
44,43.25,-3.00,5930.3,-1
44,43.25,1.75,5922.9,-1
44,42.75,3.00,5923.0,-1
44,42.50,2.25,5923.7,-1
44,42.25,-107.75,5950.3,-1
44,42.00,-104.25,5950.4,-1
44,41.75,-106.25,5955.4,-1
44,41.50,-5.25,5934.0,-1
44,41.25,-105.25,5949.9,-1
44,41.25,1.75,5921.5,-1
44,40.75,-106.75,5953.7,-1
44,40.75,49.00,5926.5,-1
44,40.50,-108.00,5952.3,-1
44,40.50,53.00,5928.3,-1
44,40.00,-109.00,5951.9,-1
44,40.00,-106.00,5952.0,-1
44,39.25,-109.00,5953.2,-1
44,39.25,-107.50,5953.8,-1
44,39.00,-109.75,5953.6,-1
44,39.00,-105.00,5952.4,-1
44,38.75,49.00,5931.8,-1
44,38.50,-108.25,5953.2,-1
44,38.25,-112.50,5946.5,-1
44,38.25,-109.50,5953.6,-1
44,38.25,-106.50,5953.4,-1
44,38.25,-105.25,5951.9,-1
44,38.25,51.00,5931.0,-1
44,37.75,46.50,5934.0,-1
44,37.50,-112.50,5949.1,-1
44,37.50,50.25,5931.5,-1
44,37.25,-105.50,5950.6,-1
44,37.25,51.00,5930.4,-1
44,37.00,-104.50,5948.3,-1
44,37.00,49.25,5932.7,-1
44,36.75,-111.00,5950.9,-1
44,36.75,-3.50,5927.5,-1
44,36.75,46.75,5935.9,-1
44,36.50,-151.25,5948.6,-1
44,36.50,-109.00,5955.7,-1
44,36.50,-107.50,5952.8,-1
44,36.50,-60.00,5950.3,-1
44,36.25,-108.25,5953.4,-1
44,36.00,-114.50,5942.7,-1
44,36.00,45.50,5935.9,-1
44,35.75,-113.00,5948.7,-1
44,35.75,-110.25,5952.2,-1
44,35.75,-109.50,5952.6,-1
44,35.75,-106.75,5951.6,-1
44,35.50,-105.75,5949.0,-1
44,35.25,-111.75,5949.3,-1
44,35.25,-56.75,5953.3,-1
44,35.00,-114.00,5943.4,-1
44,35.00,-108.50,5955.1,-1
44,34.75,-110.00,5952.0,-1
44,34.75,-60.25,5951.1,-1
44,34.50,-112.25,5947.8,-1
44,34.50,-107.25,5954.5,-1
44,34.50,-106.50,5952.3,-1
44,33.75,-113.25,5943.2,-1
44,33.50,-4.25,5928.6,-1
44,33.25,-110.50,5947.0,-1
44,32.50,-5.00,5929.6,-1
44,32.50,158.75,5962.1,-1
44,32.50,160.50,5962.4,-1
44,32.25,-6.00,5929.8,-1
44,31.25,-8.50,5926.2,-1
44,31.25,-7.00,5926.6,-1
44,31.25,40.00,5943.4,-1
44,31.00,39.25,5943.8,-1
44,30.25,39.00,5943.9,-1
44,30.00,80.00,5844.9,-1
44,29.75,93.25,5860.9,-1
44,29.50,35.00,5941.9,-1
44,29.25,-7.25,5920.6,-1
44,29.25,102.00,5861.0,-1
44,29.25,135.25,5900.6,-1
44,29.00,37.25,5945.4,-1
44,28.75,93.75,5864.8,-1
44,28.50,34.00,5943.1,-1
44,28.50,34.75,5942.5,-1
44,28.50,111.75,5886.6,-1
44,28.25,35.50,5944.2,-1
44,28.00,-5.50,5921.7,-1
44,28.00,93.75,5866.2,-1
44,28.00,95.50,5869.1,-1
44,27.75,90.25,5860.3,-1
44,27.75,91.00,5861.1,-1
44,27.75,91.75,5864.3,-1
44,27.75,97.75,5869.1,-1
44,27.75,109.00,5883.6,-1
44,27.25,94.00,5867.0,-1
44,27.25,102.75,5868.8,-1
44,27.00,95.25,5868.6,-1
44,27.00,100.50,5868.0,-1
44,27.00,101.25,5867.6,-1
44,26.75,33.75,5941.5,-1
44,26.75,92.00,5865.2,-1
44,26.50,96.50,5870.3,-1
44,26.50,110.50,5880.7,-1
44,26.25,95.00,5867.8,-1
44,25.50,97.75,5868.7,-1
45,77.75,91.00,5786.0,-1
45,76.00,83.75,5783.9,-1
45,75.75,85.25,5783.8,-1
45,73.00,83.75,5787.7,-1
45,45.25,-0.25,5926.6,-1
45,45.25,7.25,5915.8,-1
45,44.50,7.50,5917.9,-1
45,44.25,-1.75,5926.3,-1
45,44.00,-103.00,5948.2,-1
45,43.50,7.00,5920.5,-1
45,43.25,-4.75,5929.5,-1
45,43.25,-3.00,5927.5,-1
45,43.25,2.25,5924.9,-1
45,42.50,-4.75,5931.4,-1
45,42.50,2.25,5924.8,-1
45,42.00,-107.50,5946.4,-1
45,42.00,-103.50,5949.5,-1
45,41.75,1.50,5924.1,-1
45,41.50,-106.00,5950.1,-1
45,40.75,1.25,5921.9,-1
45,40.25,-5.75,5931.6,-1
45,39.75,-105.25,5952.5,-1
45,39.00,-109.75,5949.5,-1
45,38.75,-1.00,5918.9,-1
45,38.25,-106.50,5953.0,-1
45,37.75,-109.25,5952.0,-1
45,37.75,-108.25,5951.7,-1
45,37.75,51.00,5936.7,-1
45,37.00,-150.50,5947.5,-1
45,36.75,-61.00,5943.4,-1
45,36.00,-109.00,5955.4,-1
45,35.75,-108.25,5953.5,-1
45,35.75,-105.75,5950.1,-1
45,35.75,-63.75,5944.4,-1
45,35.75,-57.75,5942.0,-1
45,35.75,-57.00,5942.1,-1
45,35.25,-107.25,5951.8,-1
45,35.25,-7.75,5923.8,-1
45,35.25,-4.50,5923.7,-1
45,35.00,-108.50,5953.6,-1
45,35.00,46.25,5947.8,-1
45,34.75,-111.50,5946.1,-1
45,33.75,-107.50,5953.1,-1
45,33.75,-3.50,5924.0,-1
45,33.00,-6.75,5926.0,-1
45,33.00,162.00,5955.0,-1
45,32.25,-109.00,5946.6,-1
45,31.75,-8.00,5924.5,-1
45,31.75,42.25,5953.0,-1
45,31.75,77.75,5861.3,-1
45,31.25,-111.25,5941.5,-1
45,31.00,-7.75,5924.6,-1
45,31.00,39.00,5955.2,-1
45,30.00,38.50,5955.2,-1
45,30.00,78.75,5862.9,-1
45,29.75,121.50,5886.8,-1
45,29.50,88.00,5865.0,-1
45,29.50,120.75,5886.8,-1
45,29.25,79.75,5863.6,-1
45,29.00,36.75,5953.6,-1
45,29.00,112.25,5890.2,-1
45,28.50,-2.75,5920.8,-1
45,28.50,34.00,5953.0,-1
45,28.50,35.50,5953.8,-1
45,28.50,116.75,5887.8,-1
45,28.25,34.75,5952.6,-1
45,28.25,94.50,5881.3,-1
45,28.25,122.75,5889.9,-1
45,28.00,92.25,5881.2,-1
45,28.00,109.00,5886.5,-1
45,28.00,133.00,5895.0,-1
45,27.75,90.25,5881.2,-1
45,27.75,91.00,5881.2,-1
45,27.75,97.75,5880.9,-1
45,27.75,108.25,5886.0,-1
45,27.25,92.50,5881.9,-1
45,27.25,96.00,5883.4,-1
45,27.25,115.75,5889.0,-1
45,27.00,-3.00,5922.4,-1
45,27.00,94.00,5881.9,-1
45,27.00,95.25,5883.7,-1
45,27.00,99.75,5880.4,-1
45,27.00,100.50,5880.6,-1
45,26.75,98.00,5881.8,-1
45,26.75,101.25,5880.7,-1
45,26.75,102.00,5880.6,-1
45,26.75,103.00,5880.4,-1
45,26.25,-79.50,5891.9,-1
45,26.25,93.75,5881.7,-1
45,26.25,95.00,5883.0,-1
45,26.25,95.75,5883.2,-1
45,25.75,3.50,5927.2,-1
45,25.50,-80.00,5891.9,-1
45,25.50,1.75,5927.4,-1
45,25.50,2.75,5927.5,-1
45,25.50,106.50,5881.7,-1
46,76.75,90.75,5780.5,-1
46,75.25,86.25,5779.9,-1
46,73.75,82.00,5783.8,-1
46,68.00,80.00,5769.6,-1
46,67.50,87.25,5768.8,-1
46,67.50,88.00,5768.8,-1
46,66.00,-176.75,5526.2,-1
46,65.75,-178.75,5526.4,-1
46,65.75,-177.50,5526.3,-1
46,46.50,7.75,5930.6,-1
46,45.75,-101.00,5929.1,-1
46,44.00,-107.25,5930.0,-1
46,43.75,-104.00,5933.0,-1
46,43.75,-2.25,5943.8,-1
46,43.50,4.25,5942.6,-1
46,43.25,-4.75,5945.7,-1
46,42.50,-4.75,5947.1,-1
46,42.50,2.25,5938.9,-1
46,41.75,0.75,5937.7,-1
46,41.50,-107.00,5934.3,-1
46,41.50,-106.00,5935.1,-1
46,41.50,-105.25,5935.5,-1
46,41.25,-104.50,5936.0,-1
46,40.75,-107.50,5935.0,-1
46,40.75,-106.75,5935.2,-1
46,40.50,-105.00,5936.0,-1
46,39.75,54.25,5930.6,-1
46,39.00,-151.75,5938.4,-1
46,39.00,-110.50,5928.3,-1
46,38.50,-108.00,5935.8,-1
46,38.25,-106.75,5934.4,-1
46,38.25,-105.75,5934.4,-1
46,37.75,-109.00,5933.8,-1
46,37.75,-5.75,5941.7,-1
46,37.75,46.50,5940.2,-1
46,37.25,-108.25,5934.4,-1
46,37.25,-5.00,5941.7,-1
46,36.75,-4.25,5941.5,-1
46,36.75,-3.50,5941.4,-1
46,36.50,-5.00,5942.2,-1
46,36.50,48.25,5945.7,-1
46,36.00,47.25,5951.4,-1
46,36.00,51.25,5936.0,-1
46,35.75,-106.75,5926.8,-1
46,35.75,-105.75,5928.5,-1
46,35.25,-60.25,5952.9,-1
46,35.25,-58.00,5953.8,-1
46,35.00,-106.50,5927.5,-1
46,35.00,47.50,5951.4,-1
46,34.50,-112.25,5918.0,-1
46,34.25,-6.50,5946.7,-1
46,33.75,-2.75,5943.6,-1
46,33.75,46.50,5949.6,-1
46,33.50,-5.00,5949.8,-1
46,33.50,-4.25,5947.8,-1
46,33.25,163.00,5955.1,-1
46,32.25,-6.00,5948.7,-1
46,31.75,77.75,5841.7,-1
46,31.25,-108.75,5924.5,-1
46,31.25,-7.00,5946.1,-1
46,31.00,-7.75,5945.3,-1
46,30.25,39.75,5958.8,-1
46,30.00,80.00,5846.9,-1
46,29.75,-117.25,5903.5,-1
46,29.75,37.75,5960.6,-1
46,29.75,77.50,5846.7,-1
46,29.75,81.00,5845.0,-1
46,29.75,81.75,5845.6,-1
46,29.50,78.25,5845.9,-1
46,29.50,82.50,5844.9,-1
46,29.25,79.75,5846.6,-1
46,28.75,34.75,5957.8,-1
46,28.50,33.25,5956.2,-1
46,28.50,34.00,5959.8,-1
46,28.00,93.75,5859.6,-1
46,28.00,101.75,5864.7,-1
46,27.75,90.25,5861.4,-1
46,27.75,96.25,5861.0,-1
46,27.75,100.00,5864.5,-1
46,27.50,33.00,5955.4,-1
46,27.50,109.50,5882.4,-1
46,27.50,131.25,5910.3,-1
46,27.00,31.75,5953.7,-1
46,27.00,90.00,5860.3,-1
46,27.00,95.25,5862.9,-1
46,26.50,94.25,5863.6,-1
46,26.25,91.75,5863.5,-1
46,25.75,95.00,5865.8,-1
46,25.75,97.25,5866.4,-1
46,25.75,128.00,5909.0,-1
46,25.50,96.50,5867.1,-1
47,77.25,95.25,5762.9,-1
47,77.25,96.00,5762.9,-1
47,77.25,96.75,5762.9,-1
47,77.25,98.25,5762.9,-1
47,77.00,92.75,5763.0,-1
47,77.00,93.50,5763.1,-1
47,76.75,91.25,5762.9,-1
47,76.25,89.25,5762.6,-1
47,75.75,88.00,5762.5,-1
47,73.75,82.25,5766.1,-1
47,66.75,85.25,5753.8,-1
47,47.25,2.25,5935.0,-1
47,46.50,7.00,5930.8,-1
47,46.50,7.75,5929.9,-1
47,46.00,0.50,5938.8,-1
47,46.00,5.50,5934.0,-1
47,45.25,3.25,5935.8,-1
47,44.75,0.25,5940.1,-1
47,44.75,7.50,5933.8,-1
47,43.75,-104.00,5944.9,-1
47,43.75,-2.25,5943.1,-1
47,43.25,-4.75,5945.4,-1
47,43.25,-4.00,5945.3,-1
47,43.25,2.75,5939.8,-1
47,42.75,-5.75,5945.2,-1
47,42.75,-2.50,5945.8,-1
47,42.75,-1.25,5941.4,-1
47,42.75,4.00,5941.1,-1
47,42.50,-103.00,5947.8,-1
47,42.50,3.25,5940.9,-1
47,42.25,9.50,5925.7,-1
47,42.00,-105.50,5947.4,-1
47,41.50,-5.00,5947.9,-1
47,41.25,-104.50,5947.0,-1
47,40.75,-106.75,5949.6,-1
47,40.25,-105.25,5948.2,-1
47,40.25,-5.50,5947.3,-1
47,40.00,-108.25,5947.7,-1
47,39.50,-107.50,5948.8,-1
47,39.50,-5.50,5946.5,-1
47,39.25,54.50,5930.8,-1
47,39.00,-106.75,5949.3,-1
47,38.50,-108.00,5948.2,-1
47,38.25,-151.50,5943.2,-1
47,38.25,-106.75,5948.8,-1
47,38.25,-3.75,5943.2,-1
47,37.75,-107.50,5948.7,-1
47,37.75,49.50,5941.8,-1
47,37.50,-3.25,5942.9,-1
47,37.50,54.50,5929.9,-1
47,37.00,-106.25,5947.6,-1
47,37.00,-105.50,5946.3,-1
47,36.75,-62.50,5962.0,-1
47,36.75,-3.50,5944.3,-1
47,36.75,48.25,5943.2,-1
47,36.50,-5.00,5943.7,-1
47,36.25,47.50,5947.2,-1
47,36.00,-58.25,5959.4,-1
47,35.25,-107.25,5946.6,-1
47,35.00,-3.75,5943.4,-1
47,35.00,46.25,5950.6,-1
47,35.00,48.00,5949.4,-1
47,34.25,-109.75,5951.0,-1
47,34.25,49.25,5941.0,-1
47,34.00,165.50,5939.8,-1
47,34.00,166.25,5939.9,-1
47,33.50,-7.50,5951.1,-1
47,33.50,-3.50,5945.9,-1
47,33.50,-1.25,5940.9,-1
47,33.25,-6.25,5949.5,-1
47,33.25,-4.50,5947.3,-1
47,33.25,160.50,5939.7,-1
47,32.75,-113.50,5933.8,-1
47,32.75,159.25,5939.7,-1
47,32.50,-8.50,5950.0,-1
47,32.50,-4.75,5947.8,-1
47,32.50,157.75,5939.9,-1
47,32.50,158.50,5939.7,-1
47,31.75,-6.50,5949.3,-1
47,31.25,-9.00,5947.9,-1
47,30.25,39.50,5961.9,-1
47,30.25,123.00,5882.9,-1
47,29.75,37.75,5962.6,-1
47,29.75,38.50,5961.9,-1
47,29.75,93.25,5863.7,-1
47,29.50,39.25,5962.2,-1
47,29.00,90.00,5862.8,-1
47,28.75,-7.25,5944.6,-1
47,28.75,36.25,5961.8,-1
47,28.25,35.50,5960.5,-1
47,28.25,84.25,5863.4,-1
47,28.00,95.50,5875.4,-1
47,27.75,87.00,5865.9,-1
47,27.75,90.25,5871.5,-1
47,27.75,91.00,5870.8,-1
47,27.75,92.50,5872.6,-1
47,27.75,132.00,5889.0,-1
47,27.50,94.75,5874.7,-1
47,27.00,90.00,5869.7,-1
47,27.00,91.75,5871.6,-1
47,27.00,94.00,5874.2,-1
47,26.75,-8.50,5941.7,-1
47,26.75,-7.25,5942.6,-1
47,26.50,-9.25,5940.4,-1
47,26.50,-1.50,5941.0,-1
47,26.50,33.50,5957.9,-1
47,26.50,100.00,5876.8,-1
47,26.50,126.75,5889.8,-1
47,26.25,-147.75,5902.8,-1
47,26.25,93.75,5873.7,-1
47,26.00,95.00,5876.3,-1
47,25.75,128.00,5890.8,-1
47,25.50,-2.25,5941.0,-1
48,76.00,89.75,5748.9,-1
48,75.75,87.75,5748.9,-1
48,75.75,88.75,5748.9,-1
48,73.75,81.75,5750.8,-1
48,68.75,78.50,5736.6,-1
48,68.25,79.25,5736.8,-1
48,64.00,119.75,5682.8,-1
48,47.00,8.75,5928.9,-1
48,46.75,-95.25,5948.8,-1
48,46.50,-97.00,5948.5,-1
48,45.75,8.75,5932.8,-1
48,45.25,-100.25,5947.6,-1
48,44.25,-107.25,5938.9,-1
48,43.50,-106.50,5942.0,-1
