time,latitude,longitude,z
3,20.000000,-82.750000,5896.000000
3,20.000000,-97.500000,5905.000000
3,20.000000,-154.250000,5885.000000
3,20.000000,-155.500000,5887.000000
3,20.250000,-152.500000,5882.000000
3,20.250000,-153.000000,5883.000000
3,20.250000,-153.750000,5884.000000
3,20.750000,16.750000,5840.000000
3,20.750000,-139.000000,5863.000000
3,21.250000,-81.250000,5896.000000
3,21.250000,-81.750000,5896.000000
3,21.750000,-84.750000,5896.000000
3,22.500000,57.500000,5910.000000
3,22.750000,-79.500000,5897.000000
3,23.000000,57.000000,5910.000000
3,23.250000,58.250000,5909.000000
3,23.250000,57.500000,5910.000000
3,23.250000,-67.000000,5889.000000
3,23.250000,-67.750000,5889.000000
3,23.500000,-65.500000,5889.000000
3,24.250000,-61.500000,5892.000000
3,26.750000,104.000000,5828.000000
3,27.750000,97.750000,5818.000000
3,27.750000,97.000000,5819.000000
3,27.750000,91.750000,5827.000000
3,28.000000,96.250000,5819.000000
3,28.000000,92.500000,5826.000000
3,28.250000,100.000000,5821.000000
3,28.250000,84.000000,5842.000000
3,28.500000,98.500000,5820.000000
3,28.500000,97.750000,5819.000000
3,28.500000,94.500000,5824.000000
3,28.500000,-47.250000,5912.000000
3,28.750000,99.250000,5821.000000
3,28.750000,95.250000,5824.000000
3,28.750000,85.500000,5836.000000
3,29.000000,96.750000,5821.000000
3,29.000000,93.000000,5826.000000
3,29.000000,84.000000,5838.000000
3,29.250000,102.000000,5824.000000
3,29.250000,101.250000,5823.000000
3,29.250000,100.500000,5821.000000
3,29.250000,98.000000,5820.000000
3,29.500000,99.250000,5821.000000
3,29.500000,98.500000,5820.000000
3,29.500000,97.250000,5821.000000
3,29.500000,94.500000,5825.000000
3,29.500000,90.500000,5825.000000
3,29.500000,83.250000,5840.000000
3,29.500000,82.500000,5842.000000
3,29.750000,96.750000,5821.000000
3,29.750000,96.000000,5822.000000
3,29.750000,95.250000,5826.000000
3,29.750000,93.250000,5823.000000
3,29.750000,92.500000,5823.000000
3,29.750000,91.500000,5824.000000
3,29.750000,81.750000,5845.000000
3,29.750000,81.000000,5846.000000
3,30.000000,99.000000,5821.000000
3,30.000000,93.750000,5824.000000
3,30.000000,80.000000,5851.000000
3,30.500000,97.000000,5820.000000
3,30.500000,80.750000,5845.000000
3,30.500000,79.250000,5852.000000
3,30.750000,103.000000,5813.000000
3,30.750000,102.250000,5815.000000
3,31.000000,94.750000,5820.000000
3,31.250000,84.250000,5829.000000
3,31.750000,77.000000,5848.000000
3,33.500000,74.500000,5840.000000
3,35.500000,74.000000,5804.000000
3,37.250000,86.000000,5773.000000
3,39.000000,93.500000,5741.000000
3,39.500000,72.250000,5728.000000
3,42.750000,77.000000,5666.000000
3,42.750000,75.000000,5660.000000
3,60.000000,-145.500000,5198.000000
3,60.000000,-146.750000,5199.000000
3,60.500000,-144.250000,5199.000000
3,60.750000,-140.750000,5203.000000
3,61.250000,-147.250000,5194.000000
3,63.000000,-140.500000,5181.000000
3,63.500000,171.000000,5409.000000
2,4.000000,-31.250000,5866.000000
2,5.250000,-34.500000,5868.000000
2,5.500000,-41.250000,5868.000000
2,5.750000,-36.750000,5867.000000
2,5.750000,-39.000000,5868.000000
2,5.750000,-40.250000,5869.000000
2,6.250000,-26.000000,5867.000000
2,6.750000,-27.750000,5866.000000
2,6.750000,-30.500000,5868.000000
2,6.750000,-51.750000,5866.000000
2,7.250000,-7.500000,5863.000000
2,7.500000,2.250000,5865.000000
2,7.750000,-13.000000,5861.000000
2,8.500000,-2.250000,5864.000000
2,8.500000,-6.250000,5863.000000
2,8.750000,141.750000,5880.000000
2,9.000000,-2.750000,5864.000000
2,9.500000,149.500000,5882.000000
2,9.500000,-4.250000,5865.000000
2,9.750000,143.500000,5881.000000
2,10.000000,0.750000,5864.000000
2,10.000000,-9.000000,5860.000000
2,10.250000,1.250000,5864.000000
2,10.500000,12.000000,5867.000000
2,10.500000,-13.500000,5862.000000
2,10.750000,9.000000,5864.000000
2,10.750000,-12.500000,5862.000000
2,11.000000,157.000000,5882.000000
2,11.000000,-15.000000,5862.000000
2,11.250000,158.500000,5882.000000
2,11.250000,157.500000,5882.000000
2,11.250000,153.750000,5882.000000
2,11.250000,-15.500000,5862.000000
2,11.500000,152.500000,5881.000000
2,11.750000,153.750000,5882.000000
2,11.750000,20.500000,5872.000000
2,12.250000,160.250000,5883.000000
2,12.250000,129.500000,5879.000000
2,12.250000,28.750000,5868.000000
2,12.750000,30.500000,5869.000000
2,13.000000,128.500000,5879.000000
2,13.000000,31.000000,5869.000000
2,13.250000,134.000000,5882.000000
2,13.500000,163.000000,5885.000000
2,13.500000,145.000000,5884.000000
2,13.500000,129.500000,5879.000000
2,13.500000,123.250000,5880.000000
2,13.500000,37.500000,5877.000000
2,13.500000,23.750000,5874.000000
2,13.750000,24.500000,5875.000000
2,14.000000,132.000000,5879.000000
2,14.000000,39.000000,5879.000000
2,14.250000,39.750000,5880.000000
2,14.250000,38.500000,5879.000000
2,14.250000,25.000000,5874.000000
2,14.500000,167.500000,5881.000000
2,14.500000,40.500000,5879.000000
2,14.750000,176.500000,5880.000000
2,14.750000,121.000000,5876.000000
2,14.750000,39.250000,5879.000000
2,15.000000,137.500000,5877.000000
2,15.000000,40.000000,5879.000000
2,15.250000,157.000000,5877.000000
2,15.250000,121.250000,5877.000000
2,15.250000,107.000000,5886.000000
2,15.250000,105.500000,5887.000000
2,15.250000,40.750000,5878.000000
2,15.250000,37.500000,5876.000000
2,15.250000,20.500000,5873.000000
2,15.500000,178.000000,5880.000000
2,15.500000,157.500000,5877.000000
2,15.500000,106.250000,5886.000000
2,15.500000,39.500000,5879.000000
2,15.500000,37.000000,5875.000000
2,15.500000,35.750000,5873.000000
2,15.750000,124.750000,5876.000000
2,15.750000,104.500000,5887.000000
2,15.750000,39.000000,5879.000000
2,15.750000,38.250000,5878.000000
2,16.250000,109.000000,5886.000000
2,16.250000,43.500000,5881.000000
2,16.500000,120.500000,5875.000000
2,16.500000,110.250000,5886.000000
2,16.500000,109.500000,5886.000000
2,16.500000,90.750000,5868.000000
2,16.500000,40.500000,5878.000000
2,16.750000,121.000000,5875.000000
2,16.750000,119.750000,5875.000000
2,16.750000,119.000000,5875.000000
2,16.750000,14.750000,5859.000000
2,17.000000,121.750000,5874.000000
2,17.000000,43.000000,5882.000000
2,17.250000,122.250000,5874.000000
2,17.250000,42.500000,5881.000000
2,17.250000,-95.750000,5883.000000
2,17.250000,-98.250000,5888.000000
2,17.500000,-92.750000,5883.000000
2,17.500000,-93.250000,5882.000000
2,17.500000,-100.250000,5891.000000
2,17.750000,-96.250000,5884.000000
2,17.750000,-97.000000,5886.000000
2,17.750000,-97.750000,5888.000000
2,17.750000,-101.250000,5890.000000
2,18.000000,102.000000,5880.000000
2,18.000000,44.500000,5882.000000
2,18.000000,42.500000,5881.000000
2,18.000000,-94.500000,5883.000000
2,18.000000,-98.500000,5888.000000
2,18.250000,98.250000,5874.000000
2,18.250000,-99.750000,5891.000000
2,18.250000,-100.500000,5891.000000
2,18.250000,-101.750000,5890.000000
2,18.250000,-102.250000,5890.000000
2,18.250000,-108.750000,5885.000000
2,18.250000,-110.000000,5885.000000
2,18.500000,45.750000,5883.000000
2,18.500000,45.250000,5882.000000
2,18.500000,-94.250000,5883.000000
2,18.500000,-94.750000,5883.000000
2,18.500000,-101.000000,5891.000000
2,18.500000,-108.250000,5885.000000
2,18.750000,105.000000,5881.000000
2,18.750000,104.500000,5882.000000
2,18.750000,103.250000,5881.000000
2,18.750000,101.250000,5879.000000
2,18.750000,100.500000,5878.000000
2,18.750000,98.500000,5874.000000
2,18.750000,97.000000,5871.000000
2,18.750000,47.750000,5883.000000
2,18.750000,42.000000,5879.000000
2,18.750000,-28.750000,5835.000000
2,18.750000,-98.000000,5888.000000
2,18.750000,-99.750000,5891.000000
2,18.750000,-100.500000,5891.000000
2,18.750000,-170.750000,5887.000000
2,19.000000,95.750000,5870.000000
2,19.000000,-29.500000,5836.000000
2,19.000000,-95.250000,5883.000000
2,19.000000,-96.000000,5884.000000
2,19.000000,-96.750000,5885.000000
2,19.000000,-102.500000,5889.000000
2,19.000000,-165.250000,5883.000000
2,19.250000,104.000000,5881.000000
2,19.250000,99.250000,5874.000000
2,19.250000,-94.250000,5883.000000
2,19.250000,-94.750000,5883.000000
2,19.250000,-97.500000,5887.000000
2,19.250000,-98.000000,5888.000000
2,19.250000,-98.750000,5889.000000
2,19.250000,-156.750000,5874.000000
2,19.500000,96.750000,5871.000000
2,19.500000,-87.000000,5883.000000
2,19.500000,-155.500000,5874.000000
2,19.500000,-156.250000,5875.000000
2,19.500000,-157.500000,5874.000000
2,19.500000,-158.750000,5876.000000
2,19.750000,98.750000,5874.000000
2,19.750000,-86.500000,5883.000000
2,19.750000,-93.000000,5883.000000
2,19.750000,-154.750000,5873.000000
2,19.750000,-170.750000,5887.000000
2,20.000000,101.750000,5877.000000
2,20.000000,-82.750000,5883.000000
2,20.000000,-83.250000,5883.000000
2,20.000000,-154.250000,5873.000000
2,20.000000,-155.500000,5874.000000
2,20.250000,-153.750000,5871.000000
2,20.750000,-155.250000,5872.000000
2,22.250000,56.250000,5886.000000
2,22.250000,-74.250000,5890.000000
2,22.500000,58.000000,5887.000000
2,23.250000,59.250000,5888.000000
2,23.250000,58.500000,5887.000000
2,23.250000,57.750000,5887.000000
2,23.500000,59.750000,5888.000000
2,24.500000,-66.250000,5891.000000
2,27.500000,102.500000,5819.000000
2,27.750000,97.000000,5813.000000
2,28.000000,114.750000,5774.000000
2,28.250000,99.250000,5816.000000
2,28.500000,103.000000,5818.000000
2,28.500000,102.500000,5818.000000
2,28.500000,98.500000,5815.000000
2,28.500000,97.750000,5814.000000
2,28.750000,104.000000,5817.000000
2,28.750000,95.250000,5817.000000
2,28.750000,93.750000,5817.000000
2,29.000000,119.250000,5762.000000
2,29.000000,96.750000,5815.000000
2,29.000000,92.500000,5818.000000
2,29.250000,102.750000,5818.000000
2,29.250000,98.000000,5815.000000
2,29.250000,96.000000,5817.000000
2,29.250000,79.750000,5841.000000
2,29.500000,102.000000,5820.000000
2,29.500000,101.250000,5820.000000
2,29.500000,90.500000,5819.000000
2,29.750000,100.500000,5819.000000
2,29.750000,99.750000,5816.000000
2,29.750000,98.500000,5816.000000
2,29.750000,97.250000,5816.000000
2,29.750000,96.750000,5816.000000
2,29.750000,95.250000,5821.000000
2,29.750000,92.500000,5818.000000
2,29.750000,91.500000,5820.000000
2,29.750000,82.500000,5833.000000
2,29.750000,81.750000,5836.000000
2,30.000000,99.000000,5817.000000
2,30.000000,93.750000,5819.000000
2,30.000000,93.250000,5818.000000
2,30.000000,81.000000,5837.000000
2,30.000000,80.000000,5842.000000
2,30.250000,94.500000,5818.000000
2,30.500000,103.750000,5809.000000
2,30.500000,97.000000,5817.000000
2,30.500000,94.000000,5818.000000
2,30.500000,93.250000,5818.000000
2,30.500000,92.750000,5818.000000
2,30.500000,87.250000,5820.000000
2,30.500000,80.750000,5837.000000
2,30.500000,79.250000,5843.000000
2,30.500000,77.250000,5848.000000
2,30.750000,103.000000,5810.000000
2,30.750000,102.250000,5813.000000
2,30.750000,97.750000,5816.000000
2,30.750000,81.500000,5834.000000
2,31.000000,95.750000,5818.000000
2,31.000000,94.750000,5818.000000
2,31.000000,93.500000,5818.000000
2,31.000000,85.500000,5821.000000
2,31.250000,89.750000,5820.000000
2,31.250000,84.250000,5823.000000
2,31.250000,83.500000,5824.000000
2,31.250000,79.250000,5841.000000
2,31.250000,77.750000,5843.000000
2,31.500000,93.000000,5817.000000
2,31.500000,78.500000,5843.000000
2,31.500000,-42.250000,5926.000000
2,31.750000,80.000000,5836.000000
2,31.750000,77.000000,5842.000000
2,32.000000,91.750000,5817.000000
2,32.000000,87.500000,5822.000000
2,32.000000,86.750000,5823.000000
2,32.000000,86.250000,5823.000000
2,32.250000,85.250000,5822.000000
2,32.500000,77.000000,5838.000000
2,33.500000,74.500000,5838.000000
2,35.250000,68.500000,5807.000000
2,35.750000,82.250000,5791.000000
2,36.250000,95.000000,5783.000000
2,36.500000,82.500000,5789.000000
2,37.000000,-105.500000,5581.000000
2,37.250000,86.000000,5780.000000
2,37.750000,86.750000,5778.000000
2,39.500000,72.250000,5737.000000
2,40.000000,-105.250000,5579.000000
2,42.750000,77.000000,5680.000000
2,52.000000,-8.000000,5501.000000
2,60.750000,-140.500000,5208.000000
2,61.250000,-141.750000,5205.000000
2,61.250000,-143.250000,5203.000000
2,61.250000,-147.250000,5205.000000
2,64.000000,69.750000,5374.000000
2,64.250000,69.000000,5374.000000
2,64.750000,67.750000,5374.000000
1,0.250000,-126.000000,5880.000000
1,2.250000,-131.500000,5882.000000
1,4.250000,-136.250000,5876.000000
1,4.750000,-128.250000,5877.000000
1,5.250000,-126.250000,5875.000000
1,5.250000,-129.250000,5875.000000
1,5.750000,-128.250000,5875.000000
1,9.500000,77.500000,5881.000000
1,9.500000,76.750000,5881.000000
1,10.250000,77.500000,5883.000000
1,10.250000,77.000000,5883.000000
1,10.250000,48.000000,5887.000000
1,10.250000,47.500000,5887.000000
1,10.500000,-125.250000,5883.000000
1,10.750000,-1.750000,5848.000000
1,10.750000,-124.000000,5883.000000
1,11.000000,47.750000,5889.000000
1,11.500000,77.000000,5884.000000
1,11.500000,76.250000,5885.000000
1,12.000000,-12.500000,5837.000000
1,12.000000,-13.000000,5837.000000
1,12.750000,-14.250000,5836.000000
1,12.750000,-14.750000,5836.000000
1,13.000000,38.250000,5884.000000
1,13.250000,39.000000,5885.000000
1,13.250000,37.500000,5882.000000
1,13.500000,46.250000,5894.000000
1,13.500000,38.250000,5885.000000
1,13.750000,160.750000,5870.000000
1,13.750000,146.500000,5869.000000
1,13.750000,140.500000,5868.000000
1,13.750000,132.000000,5863.000000
1,13.750000,40.250000,5886.000000
1,14.000000,167.750000,5866.000000
1,14.000000,39.000000,5884.000000
1,14.250000,149.750000,5870.000000
1,14.250000,143.750000,5866.000000
1,14.250000,46.250000,5896.000000
1,14.250000,41.000000,5887.000000
1,14.250000,40.500000,5887.000000
1,14.250000,39.750000,5887.000000
1,14.250000,38.500000,5883.000000
1,14.250000,27.500000,5876.000000
1,14.500000,136.500000,5863.000000
1,14.500000,122.500000,5872.000000
1,14.500000,121.750000,5871.000000
1,14.500000,92.250000,5886.000000
1,14.500000,28.000000,5876.000000
1,14.500000,21.000000,5870.000000
1,14.750000,115.250000,5878.000000
1,14.750000,79.250000,5887.000000
1,14.750000,39.250000,5884.000000
1,14.750000,-96.500000,5898.000000
1,14.750000,-132.750000,5878.000000
1,15.000000,163.000000,5873.000000
1,15.000000,159.500000,5870.000000
1,15.000000,140.000000,5867.000000
1,15.000000,123.000000,5872.000000
1,15.000000,122.500000,5872.000000
1,15.000000,116.500000,5877.000000
1,15.000000,75.250000,5885.000000
1,15.000000,31.500000,5878.000000
1,15.250000,121.250000,5871.000000
1,15.250000,50.250000,5900.000000
1,15.250000,38.750000,5884.000000
1,15.250000,-96.250000,5899.000000
1,15.500000,133.750000,5862.000000
1,15.500000,44.500000,5894.000000
1,15.500000,39.500000,5884.000000
1,15.500000,-105.250000,5904.000000
1,15.750000,119.250000,5874.000000
1,15.750000,90.750000,5885.000000
1,15.750000,43.750000,5893.000000
1,15.750000,39.000000,5884.000000
1,15.750000,38.250000,5884.000000
1,15.750000,37.500000,5883.000000
1,15.750000,37.000000,5883.000000
1,15.750000,33.500000,5879.000000
1,15.750000,-92.000000,5894.000000
1,15.750000,-99.750000,5902.000000
1,16.000000,165.750000,5869.000000
1,16.000000,99.750000,5894.000000
1,16.000000,87.750000,5888.000000
1,16.000000,36.500000,5882.000000
1,16.000000,34.000000,5879.000000
1,16.000000,-96.000000,5901.000000
1,16.000000,-104.500000,5904.000000
1,16.000000,-133.000000,5878.000000
1,16.250000,120.500000,5871.000000
1,16.250000,99.000000,5894.000000
1,16.250000,-96.750000,5901.000000
1,16.250000,-100.000000,5901.000000
1,16.500000,101.250000,5895.000000
1,16.500000,100.250000,5895.000000
1,16.500000,98.500000,5893.000000
1,16.500000,38.750000,5883.000000
1,16.500000,38.000000,5883.000000
1,16.500000,-98.500000,5901.000000
1,16.750000,121.000000,5869.000000
1,16.750000,120.250000,5871.000000
1,16.750000,102.250000,5895.000000
1,16.750000,-94.750000,5898.000000
1,16.750000,-99.000000,5901.000000
1,16.750000,-100.250000,5901.000000
1,17.000000,43.000000,5893.000000
1,17.250000,-93.500000,5897.000000
1,17.250000,-97.750000,5902.000000
1,17.250000,-162.500000,5886.000000
1,17.500000,121.500000,5869.000000
1,17.500000,120.750000,5870.000000
1,17.500000,103.000000,5895.000000
1,17.500000,-92.750000,5896.000000
1,17.500000,-100.000000,5902.000000
1,17.750000,175.000000,5877.000000
1,17.750000,122.750000,5865.000000
1,17.750000,122.000000,5866.000000
1,17.750000,103.750000,5895.000000
1,17.750000,-95.000000,5898.000000
1,17.750000,-96.250000,5899.000000
1,17.750000,-97.000000,5900.000000
1,17.750000,-101.250000,5901.000000
1,17.750000,-123.250000,5892.000000
1,18.000000,43.250000,5892.000000
1,18.000000,-92.500000,5896.000000
1,18.000000,-98.500000,5900.000000
1,18.000000,-116.000000,5896.000000
1,18.250000,-24.000000,5820.000000
1,18.250000,-99.750000,5900.000000
1,18.250000,-100.500000,5900.000000
1,18.250000,-101.500000,5900.000000
1,18.500000,-99.250000,5900.000000
1,18.500000,-170.500000,5888.000000
1,18.750000,-99.750000,5900.000000
1,18.750000,-100.500000,5899.000000
1,18.750000,-165.250000,5888.000000
1,19.000000,94.500000,5883.000000
1,19.000000,-93.500000,5897.000000
1,19.000000,-96.000000,5899.000000
1,19.000000,-96.750000,5899.000000
1,19.000000,-102.500000,5900.000000
1,19.000000,-167.000000,5889.000000
1,19.000000,-169.500000,5888.000000
1,19.250000,-97.250000,5899.000000
1,19.250000,-98.750000,5899.000000
1,19.250000,-158.750000,5882.000000
1,19.250000,-159.250000,5882.000000
1,19.250000,-160.500000,5883.000000
1,19.500000,-93.000000,5896.000000
1,19.500000,-155.500000,5880.000000
1,19.500000,-157.500000,5881.000000
1,19.500000,-167.500000,5889.000000
1,19.750000,-153.500000,5876.000000
1,19.750000,-154.250000,5878.000000
1,19.750000,-154.750000,5880.000000
1,19.750000,-156.250000,5881.000000
1,19.750000,-157.000000,5880.000000
1,20.000000,-81.500000,5887.000000
1,20.000000,-88.750000,5894.000000
1,20.000000,-97.250000,5898.000000
1,20.000000,-153.000000,5875.000000
1,20.000000,-155.500000,5880.000000
1,20.250000,97.000000,5884.000000
1,21.000000,-138.500000,5853.000000
1,21.750000,56.250000,5908.000000
1,22.000000,-76.250000,5887.000000
1,22.000000,-77.500000,5887.000000
1,22.500000,59.250000,5906.000000
1,22.500000,58.500000,5907.000000
1,22.500000,57.500000,5907.000000
1,22.500000,-72.750000,5885.000000
1,22.750000,-72.250000,5885.000000
1,23.000000,60.000000,5906.000000
1,23.000000,59.250000,5906.000000
1,23.250000,58.250000,5907.000000
1,23.250000,57.500000,5907.000000
1,24.250000,-65.000000,5882.000000
1,25.000000,67.750000,5896.000000
1,26.750000,105.000000,5825.000000
1,26.750000,85.750000,5851.000000
1,27.000000,94.500000,5830.000000
1,27.000000,89.750000,5837.000000
1,27.000000,83.750000,5854.000000
1,27.250000,87.000000,5849.000000
1,27.250000,85.000000,5852.000000
1,27.500000,88.500000,5845.000000
1,27.500000,87.750000,5847.000000
1,27.500000,86.250000,5850.000000
1,27.500000,85.750000,5852.000000
1,27.500000,83.750000,5854.000000
1,27.500000,83.000000,5854.000000
1,27.750000,98.500000,5829.000000
1,27.750000,97.000000,5830.000000
1,28.000000,96.250000,5830.000000
1,28.000000,92.500000,5840.000000
1,28.000000,88.250000,5848.000000
1,28.000000,85.500000,5854.000000
1,28.000000,83.000000,5854.000000
1,28.250000,99.250000,5830.000000
1,28.250000,86.250000,5851.000000
1,28.250000,84.000000,5857.000000
1,28.250000,82.250000,5855.000000
1,28.500000,97.750000,5831.000000
1,28.500000,87.000000,5851.000000
1,28.750000,100.000000,5829.000000
1,28.750000,95.250000,5838.000000
1,28.750000,87.750000,5850.000000
1,28.750000,85.500000,5854.000000
1,29.000000,92.500000,5843.000000
1,29.000000,88.750000,5847.000000
1,29.250000,85.250000,5855.000000
1,29.250000,81.000000,5858.000000
1,29.250000,79.500000,5864.000000
1,29.500000,102.000000,5823.000000
1,29.500000,94.500000,5840.000000
1,29.500000,90.750000,5846.000000
1,29.500000,87.250000,5848.000000
1,29.750000,104.000000,5810.000000
1,29.750000,102.750000,5818.000000
1,29.750000,101.250000,5826.000000
1,29.750000,100.500000,5829.000000
1,29.750000,97.250000,5836.000000
1,29.750000,96.750000,5836.000000
1,29.750000,96.000000,5837.000000
1,29.750000,95.250000,5841.000000
1,29.750000,82.500000,5860.000000
1,29.750000,81.750000,5862.000000
1,30.000000,99.750000,5830.000000
1,30.000000,99.000000,5833.000000
1,30.000000,93.750000,5841.000000
1,30.000000,91.250000,5846.000000
1,30.000000,83.250000,5861.000000
1,30.000000,81.000000,5861.000000
1,30.000000,80.000000,5866.000000
