time,latitude,longitude,z
0,86.25,-59.75,5177.0
0,86.25,-59.00,5176.9
0,86.25,-58.25,5176.9
0,86.25,-57.00,5176.9
0,86.25,-55.75,5176.8
0,86.25,-55.00,5176.8
0,86.25,-54.25,5176.7
0,86.25,-53.25,5176.6
0,86.25,-43.75,5176.2
0,83.75,155.50,5383.6
0,83.75,157.00,5383.5
0,83.50,153.00,5383.6
0,83.50,153.75,5383.6
0,83.25,150.00,5384.0
0,73.50,-147.25,5405.6
0,73.25,-148.50,5405.6
0,65.75,-44.75,5518.8
0,55.50,-114.50,5808.7
0,55.50,-111.00,5806.9
0,55.00,-115.25,5808.2
0,54.75,-116.25,5807.5
0,54.25,-117.25,5806.5
0,54.25,85.75,5700.7
0,52.50,-137.25,5600.9
0,52.50,-112.25,5816.1
0,51.75,35.50,5674.1
0,51.50,-110.75,5816.0
0,51.00,129.00,5645.8
0,50.50,143.00,5609.5
0,46.00,99.25,5668.4
0,45.50,33.00,5720.1
0,45.25,56.75,5754.1
0,44.75,28.25,5717.6
0,44.75,172.25,5692.6
0,43.50,-177.25,5639.8
0,42.50,-128.50,5892.8
0,41.75,-128.75,5893.0
0,40.00,-112.25,5926.3
0,38.25,-114.50,5916.4
0,36.00,138.75,5837.2
0,34.50,-17.25,5841.3
0,32.75,-96.00,5914.5
0,32.75,-57.50,5949.8
0,32.50,-129.50,5861.8
0,32.00,-57.00,5949.8
0,30.75,-122.50,5844.4
0,30.75,34.00,5852.9
0,28.50,-139.75,5780.1
0,26.25,-166.75,5896.0
0,25.50,-163.50,5896.5
1,86.50,-46.00,5171.2
1,86.50,-45.25,5171.2
1,86.50,-42.50,5171.2
1,86.00,-65.00,5173.1
1,85.75,-69.25,5173.3
1,85.75,-68.50,5173.2
1,85.75,-67.50,5173.2
1,85.75,-66.00,5173.1
1,85.50,-71.50,5173.4
1,85.50,-70.50,5173.3
1,74.00,-138.75,5440.1
1,73.75,-141.00,5440.2
1,73.50,-143.00,5440.2
1,73.00,-146.00,5439.5
1,71.75,-149.75,5438.4
1,71.25,-148.50,5438.5
1,65.00,-46.00,5514.3
1,62.00,178.50,5706.8
1,60.25,-20.50,5284.4
1,60.25,117.50,5630.1
1,60.00,-69.50,5525.2
1,56.00,-112.75,5801.9
1,52.50,127.50,5644.0
1,52.25,84.50,5697.7
1,51.75,-133.75,5601.7
1,51.50,32.50,5668.5
1,50.25,88.00,5703.9
1,45.75,60.75,5753.7
1,44.50,-178.25,5636.0
1,44.50,30.25,5723.8
1,44.00,28.50,5723.1
1,40.75,13.25,5670.7
1,32.00,58.50,5911.9
1,31.00,136.25,5845.5
1,29.50,-139.00,5777.1
2,86.75,-41.50,5177.9
2,86.75,-40.50,5177.9
2,86.75,-39.50,5177.8
2,86.50,-37.75,5177.8
2,86.50,-36.50,5177.8
2,86.50,-35.50,5177.8
2,86.50,-34.00,5177.7
2,86.50,-33.00,5177.7
2,86.50,-31.50,5177.8
2,86.50,-30.50,5177.9
2,86.25,-23.00,5178.6
2,86.25,-21.75,5178.7
2,85.75,-13.75,5179.8
2,85.75,-13.00,5179.8
2,72.75,-143.00,5462.1
2,70.00,-147.50,5453.3
2,64.25,-47.00,5530.4
2,63.75,-45.00,5531.0
2,62.75,-42.75,5532.3
2,60.75,-179.25,5703.2
2,55.25,-106.75,5798.4
2,52.75,129.25,5639.4
2,52.25,-129.50,5607.2
2,52.00,93.00,5714.6
2,51.75,88.25,5711.1
2,50.75,86.25,5712.2
2,50.25,85.25,5711.8
2,50.25,87.00,5712.0
2,49.50,96.75,5703.7
2,48.75,87.50,5710.8
2,48.75,88.25,5710.6
2,48.75,98.75,5704.5
2,48.25,51.50,5784.4
2,48.00,45.50,5776.6
2,47.00,51.00,5784.2
2,46.75,49.75,5784.3
2,46.75,51.75,5784.9
2,45.50,25.75,5755.9
2,45.00,-179.75,5630.4
2,44.00,22.00,5758.6
2,40.00,179.00,5666.6
2,35.50,50.00,5876.4
2,35.25,-16.50,5822.1
2,34.75,-126.00,5832.6
2,33.00,60.00,5916.0
2,32.00,-28.00,5901.1
2,30.50,-80.75,5897.8
2,30.00,-138.25,5762.1
2,28.75,-97.00,5906.4
2,27.00,-94.25,5905.5
3,89.75,-101.75,5211.1
3,89.75,-100.25,5211.0
3,89.75,-99.00,5210.8
3,86.50,-10.00,5176.4
3,86.25,-4.50,5175.8
3,86.25,-3.25,5175.7
3,86.00,-2.00,5175.7
3,86.00,0.75,5175.7
3,86.00,1.75,5175.7
3,85.75,3.75,5175.8
3,69.75,-144.75,5473.2
3,64.75,108.25,5616.0
3,63.25,-47.00,5540.0
3,63.00,-44.50,5540.8
3,61.50,-19.50,5314.5
3,60.50,-176.50,5705.6
3,53.75,-125.75,5631.5
3,50.25,100.50,5698.5
3,50.25,119.50,5570.7
3,48.00,44.75,5789.7
3,48.00,88.75,5709.0
3,47.50,46.75,5789.3
3,47.25,48.50,5788.9
3,44.75,178.75,5622.6
3,38.00,-7.75,5924.8
3,37.00,-127.75,5842.4
3,36.25,-130.50,5846.8
3,35.25,-127.00,5839.2
3,34.75,-115.50,5879.5
3,34.50,-46.75,5903.8
3,33.75,-125.00,5840.6
3,33.50,-26.00,5900.2
3,33.00,-29.50,5896.7
3,32.75,51.75,5911.6
3,31.25,-138.00,5766.0
3,27.00,-172.00,5885.2
3,26.75,-90.75,5909.1
3,26.00,27.25,5873.7
4,89.75,-85.50,5204.2
4,89.75,-83.75,5204.1
4,86.50,60.50,5191.2
4,86.50,62.50,5191.4
4,86.25,65.25,5191.5
4,86.25,66.00,5191.5
4,86.00,15.50,5173.8
4,86.00,16.25,5173.8
4,85.75,18.50,5173.5
4,85.75,19.25,5173.5
4,85.75,21.50,5173.5
4,85.75,22.25,5173.5
4,70.25,-142.25,5492.5
4,66.25,111.25,5611.1
4,64.00,-147.25,5519.1
4,63.75,-149.25,5516.8
4,62.00,-43.00,5543.2
4,61.00,-18.25,5334.7
4,58.75,-98.00,5804.5
4,58.25,-100.75,5806.4
4,57.75,175.00,5777.7
4,56.75,-62.25,5550.1
4,53.00,27.00,5698.2
4,53.00,140.50,5599.5
4,52.50,133.25,5624.3
4,48.50,-88.00,5697.1
4,48.00,92.25,5690.8
4,46.00,35.50,5768.9
4,45.75,36.50,5769.0
4,44.00,-110.50,5908.0
4,43.50,178.75,5615.2
4,36.25,-15.50,5818.2
4,35.75,51.50,5867.6
4,32.00,-137.50,5762.3
4,30.50,-97.00,5917.2
4,29.50,-81.00,5894.9
4,28.25,-84.00,5896.8
5,87.75,-4.75,5178.0
5,87.75,-3.75,5177.9
5,87.75,-3.00,5177.8
5,87.75,-2.00,5177.8
5,87.75,-1.25,5177.7
5,87.75,-0.25,5177.7
5,87.75,0.75,5177.6
5,87.75,1.75,5177.6
5,87.50,3.00,5177.5
5,87.50,4.00,5177.4
5,87.50,5.00,5177.4
5,87.50,6.00,5177.3
5,87.50,6.75,5177.3
5,87.50,7.75,5177.3
5,86.75,67.00,5181.4
5,86.75,68.25,5181.5
5,86.75,69.50,5181.6
5,86.75,70.75,5181.7
5,86.75,72.00,5181.7
5,86.75,72.75,5181.8
5,86.75,73.50,5181.8
5,85.75,39.25,5170.5
5,85.75,40.00,5170.5
5,85.75,41.50,5170.5
5,80.50,-159.50,5391.0
5,71.00,-140.25,5490.3
5,66.50,89.50,5541.1
5,64.25,159.25,5805.1
5,64.00,-146.50,5541.8
5,62.75,-146.75,5541.1
5,61.50,-163.00,5674.7
5,61.50,-15.75,5341.6
5,61.50,124.00,5675.6
5,61.25,-39.00,5525.9
5,61.00,-40.25,5526.0
5,60.25,-45.00,5520.5
5,59.50,-143.00,5545.3
5,58.50,-119.25,5625.2
5,56.00,-59.00,5529.2
5,55.25,137.50,5617.4
5,53.25,141.25,5603.7
5,49.50,120.75,5593.8
5,47.50,34.75,5784.5
5,46.00,39.25,5781.7
5,45.75,23.00,5791.8
5,42.75,-179.75,5608.3
5,41.00,-19.25,5850.8
5,39.25,-132.00,5832.7
5,37.00,-15.00,5805.0
5,36.00,-127.00,5833.5
5,35.50,-122.25,5843.8
5,34.00,-94.25,5898.6
5,32.50,-136.50,5758.4
5,31.75,-46.50,5886.6
5,30.75,79.75,5859.8
5,26.00,144.50,5882.2
6,87.25,9.25,5185.7
6,87.25,10.25,5185.6
6,87.25,11.50,5185.5
6,87.25,13.00,5185.3
6,87.00,85.75,5172.4
6,87.00,87.25,5172.3
6,87.00,88.25,5172.2
6,87.00,90.00,5172.2
6,87.00,91.00,5172.3
6,87.00,91.75,5172.3
6,85.75,58.50,5170.5
6,85.75,60.00,5170.5
6,80.00,-155.00,5393.1
6,66.50,88.75,5549.9
6,62.50,-136.75,5555.8
6,62.25,-13.75,5376.1
6,61.25,-120.75,5594.1
6,61.00,-118.25,5592.4
6,59.75,-42.25,5511.4
6,58.50,-139.25,5543.2
6,55.25,136.25,5616.8
6,55.00,-56.25,5530.0
6,54.00,142.25,5612.9
6,52.00,26.25,5713.1
6,50.75,108.75,5713.9
6,50.50,125.75,5610.6
6,50.25,-90.25,5691.9
6,48.75,-89.00,5683.6
6,47.50,43.00,5809.9
6,46.25,43.00,5809.1
6,43.50,-178.00,5602.7
6,38.25,-129.50,5799.1
6,37.75,-14.50,5815.9
6,36.25,-122.25,5824.2
6,36.25,-121.50,5823.2
6,32.00,-82.75,5876.3
6,30.00,-46.50,5894.4
6,27.75,141.00,5895.1
6,27.25,136.25,5891.6
6,25.25,-108.50,5895.1
7,89.75,-160.25,5196.5
7,89.75,-159.25,5196.6
7,89.75,-158.50,5196.6
7,89.75,-157.75,5196.7
7,89.75,27.00,5196.7
7,86.75,117.75,5162.7
7,86.75,118.50,5162.7
7,86.75,119.25,5162.6
7,86.75,120.50,5162.6
7,86.75,121.25,5162.7
7,86.75,122.25,5162.7
7,86.75,123.25,5162.8
7,65.75,88.00,5541.1
7,63.25,-134.75,5553.2
7,63.25,-11.50,5405.0
7,63.00,-118.25,5570.7
7,62.75,-119.00,5570.7
7,62.50,-120.25,5570.7
7,62.25,-134.75,5553.5
7,59.50,-39.50,5518.1
7,59.25,-133.25,5553.8
7,59.00,-134.50,5552.4
7,56.50,176.25,5764.1
7,56.50,177.00,5764.1
7,56.25,175.00,5764.0
7,56.00,171.00,5764.3
7,56.00,172.00,5764.3
7,55.25,134.50,5597.4
7,55.25,140.75,5609.6
7,55.00,141.50,5609.6
7,54.00,-53.00,5529.9
7,53.75,132.00,5598.8
7,52.75,107.50,5712.8
7,51.25,95.75,5699.4
7,51.00,127.25,5595.1
7,50.75,72.00,5661.9
7,49.50,69.25,5659.6
7,49.00,-89.75,5696.3
7,48.75,124.75,5602.1
7,47.75,38.25,5820.2
7,47.75,40.75,5821.2
7,45.25,-177.50,5593.6
7,43.00,92.50,5773.2
7,41.75,-123.75,5830.4
7,41.25,-123.00,5831.7
7,40.50,-123.00,5831.9
7,40.50,-122.25,5832.2
7,38.50,-13.75,5818.0
7,38.25,-122.50,5833.2
7,38.00,17.25,5762.5
7,37.50,-121.25,5833.9
7,37.25,-120.50,5834.4
7,34.25,-135.00,5744.3
7,33.75,138.00,5895.6
7,33.00,-82.75,5881.6
7,31.50,52.50,5922.1
7,30.25,59.50,5911.7
7,30.00,-87.50,5891.4
7,30.00,35.25,5909.1
7,29.00,-46.50,5893.1
7,25.75,-91.75,5894.6
8,89.75,-155.50,5191.0
8,89.75,-154.25,5191.1
8,89.75,-153.50,5191.1
8,89.75,-152.75,5191.2
8,89.75,-152.00,5191.2
8,89.75,-150.75,5191.3
8,89.75,-150.00,5191.4
8,89.75,-149.25,5191.4
8,89.75,-148.00,5191.5
8,89.75,-147.25,5191.5
8,89.75,-146.50,5191.6
8,89.75,-145.25,5191.7
8,89.75,48.25,5191.8
8,89.75,49.00,5191.7
8,89.75,50.25,5191.6
8,89.75,51.00,5191.6
8,89.75,52.25,5191.5
8,89.75,53.50,5191.4
8,89.75,54.25,5191.4
8,89.75,55.50,5191.3
8,89.75,56.25,5191.2
8,89.75,57.50,5191.2
8,89.75,58.75,5191.1
8,86.75,151.50,5154.5
8,86.75,153.50,5154.5
8,76.75,-59.75,5390.2
8,73.25,118.25,5572.0
8,64.75,87.25,5522.3
8,64.25,-9.00,5422.9
8,63.25,-127.50,5560.1
8,62.00,-130.75,5559.1
8,62.00,-119.00,5545.6
8,61.50,-139.75,5576.4
8,61.50,-130.00,5558.9
8,61.00,-130.75,5559.0
8,60.25,-138.25,5570.8
8,60.00,-130.75,5560.2
8,58.25,179.25,5764.7
8,58.00,178.25,5764.7
8,56.00,174.25,5761.0
8,53.25,-49.50,5525.7
8,51.75,96.50,5689.9
8,51.50,27.25,5730.5
8,51.50,166.50,5740.1
8,51.00,96.50,5690.2
8,51.00,98.25,5692.7
8,48.75,69.25,5641.3
8,48.25,-90.25,5710.2
8,45.75,-121.50,5826.0
8,43.00,-122.00,5821.5
8,42.50,-125.00,5822.9
8,42.25,-122.75,5820.4
8,42.00,-125.75,5823.1
8,40.75,-120.00,5827.8
8,39.50,-12.75,5827.3
8,38.75,-103.50,5914.1
8,35.00,-134.25,5743.4
8,34.00,-82.25,5880.4
8,30.75,-82.75,5884.3
8,30.75,34.75,5898.3
8,29.50,33.25,5897.1
8,29.25,-73.75,5899.8
8,28.75,-81.75,5884.9
8,28.25,-46.00,5895.3
8,26.00,-108.75,5900.1
9,89.75,66.25,5185.6
9,89.75,67.50,5185.5
9,87.25,176.00,5145.6
9,87.25,177.25,5145.5
9,87.25,178.00,5145.6
9,75.25,-57.25,5398.0
9,74.50,122.50,5544.6
9,65.00,-6.75,5426.8
9,64.00,86.75,5519.8
9,59.00,-135.50,5578.5
9,52.50,-46.25,5506.3
9,52.00,95.75,5695.7
9,51.25,97.25,5697.0
9,50.00,29.25,5719.8
9,49.00,164.50,5734.1
9,46.75,166.00,5735.8
9,46.50,-179.00,5588.0
9,46.25,-120.50,5812.4
9,44.50,-121.50,5809.2
9,44.25,-129.75,5813.6
9,43.50,-123.25,5810.0
9,35.50,-133.25,5747.1
9,30.00,-77.00,5896.7
9,29.75,131.00,5892.3
9,29.25,49.75,5921.9
9,26.75,-155.25,5858.6
10,87.75,-168.00,5140.6
10,87.75,-167.00,5140.5
10,87.75,-165.75,5140.5
10,87.75,-165.00,5140.5
10,87.75,-164.25,5140.6
10,74.00,-55.75,5411.2
10,66.00,92.00,5541.1
10,65.50,-4.75,5448.5
10,64.25,-120.25,5498.3
10,63.00,86.50,5528.9
10,61.50,-38.00,5536.4
10,61.25,-42.75,5533.7
10,61.25,-41.50,5533.9
10,60.50,-33.50,5526.6
10,57.50,-133.00,5571.2
10,56.75,-43.25,5559.2
10,53.00,111.25,5710.2
10,52.50,-43.00,5503.1
10,52.50,94.75,5696.9
10,47.50,-120.50,5787.1
10,46.75,-177.75,5593.5
10,46.75,86.25,5729.5
10,46.25,167.50,5733.4
10,45.00,-122.25,5781.2
10,44.75,-123.25,5784.1
10,43.50,94.25,5779.4
10,43.25,103.25,5794.4
10,42.00,-12.75,5825.1
10,40.75,24.75,5831.1
10,36.25,-132.50,5733.0
10,34.75,32.75,5886.4
10,32.75,118.00,5889.8
10,32.00,-60.75,5955.3
10,31.25,118.00,5892.0
10,31.00,-84.00,5882.4
10,30.00,-85.50,5884.2
10,27.50,173.75,5902.3
10,27.25,159.75,5892.9
10,27.00,30.75,5897.8
10,26.75,49.75,5915.9
11,88.50,-166.75,5130.3
11,88.50,-165.50,5130.2
11,88.50,-164.75,5130.1
11,88.50,-163.75,5130.1
11,88.50,-163.00,5130.1
11,88.50,-162.25,5130.0
11,88.50,-160.00,5130.0
11,88.50,-159.25,5130.1
11,88.50,-158.50,5130.1
11,88.50,-157.50,5130.1
11,88.50,-156.75,5130.2
11,88.50,-156.00,5130.2
11,88.50,-154.75,5130.3
11,74.00,-137.50,5441.0
11,73.00,-53.75,5436.7
11,66.50,-151.50,5499.7
11,66.50,-111.00,5453.2
11,66.25,-2.00,5467.4
11,64.00,-21.25,5594.5
11,62.00,86.50,5524.0
11,61.50,-31.75,5546.1
11,56.75,-129.75,5571.6
11,56.25,-44.25,5548.8
11,53.50,98.00,5695.1
11,53.50,132.75,5576.0
11,52.75,97.50,5694.6
11,52.50,96.50,5694.5
11,52.00,97.50,5695.0
11,52.00,100.75,5695.2
11,48.25,-176.50,5593.8
11,47.00,-121.50,5772.4
11,47.00,103.75,5727.0
11,46.00,83.25,5731.2
11,44.25,-89.25,5722.5
11,43.25,-12.50,5824.3
11,40.25,23.75,5839.8
11,40.00,-4.00,5928.6
11,39.75,-3.00,5931.2
11,39.50,42.50,5891.9
11,37.25,17.50,5822.4
11,34.75,-62.75,5955.8
11,34.25,138.75,5894.9
11,33.75,133.00,5895.5
11,33.25,-167.00,5885.7
11,30.50,-81.75,5893.0
11,30.50,-80.00,5892.9
11,29.50,-78.50,5899.8
11,28.50,2.75,5910.8
11,28.25,-87.25,5897.6
11,27.75,26.00,5899.1
11,27.50,2.00,5906.5
11,27.25,25.25,5899.1
11,26.75,3.25,5905.7
11,26.25,29.50,5899.6
12,89.00,131.75,5122.2
12,89.00,133.00,5122.2
12,89.00,133.75,5122.1
12,89.00,134.75,5122.1
12,89.00,136.00,5122.1
12,89.00,150.75,5122.6
12,89.00,154.50,5122.9
12,78.25,-23.00,5429.3
12,74.00,-134.50,5456.8
12,72.25,-51.25,5467.0
12,67.75,-108.50,5445.7
12,67.25,91.50,5528.7
12,66.75,0.75,5488.0
12,65.75,-149.50,5515.8
12,65.75,-52.25,5533.6
12,62.50,-29.50,5559.9
12,62.00,-50.75,5520.7
12,61.25,-53.75,5518.9
12,56.75,-126.50,5588.8
12,55.75,169.00,5724.4
12,53.50,-38.75,5485.5
12,53.50,-26.50,5653.2
12,53.50,133.75,5583.6
12,53.25,99.25,5686.1
12,53.25,100.25,5686.2
12,51.75,102.25,5687.3
12,50.25,30.75,5714.7
12,48.25,106.00,5710.4
12,47.75,72.25,5634.3
12,45.25,-13.75,5828.2
12,43.00,-89.00,5723.8
12,39.50,44.00,5878.7
12,39.25,102.00,5814.9
12,37.25,-132.00,5737.9
12,36.75,16.75,5831.1
12,29.75,-93.00,5898.3
12,29.00,-107.75,5911.9
12,28.75,32.25,5895.4
12,28.00,31.00,5892.6
12,27.00,27.50,5891.3
12,27.00,149.50,5854.5
12,26.75,55.00,5907.3
12,26.00,156.75,5893.8
13,88.25,128.25,5115.9
13,88.25,129.25,5115.8
13,88.25,130.00,5115.8
13,88.25,130.75,5115.8
13,88.25,131.75,5115.8
13,88.25,132.75,5115.9
13,78.00,-17.25,5424.5
13,73.75,-131.50,5462.6
13,71.50,-48.75,5488.8
13,68.75,-105.75,5432.6
13,67.25,143.50,5730.9
13,67.00,3.50,5503.0
13,65.25,-146.75,5533.6
13,64.00,-28.50,5566.1
13,63.25,-114.00,5508.0
13,61.00,-44.25,5536.2
13,59.25,-53.25,5513.6
13,56.00,168.00,5719.9
13,55.50,-25.75,5631.1
13,54.75,-38.00,5462.9
13,52.00,108.25,5693.9
13,51.75,105.00,5691.4
13,51.50,-175.50,5608.1
13,49.25,30.00,5713.9
13,47.75,73.00,5643.7
13,43.50,-86.25,5726.4
13,42.75,101.75,5789.8
13,42.25,-87.50,5727.8
13,37.00,-131.25,5733.8
13,33.75,-150.25,5829.0
13,32.75,131.75,5890.8
13,32.50,-62.50,5941.7
13,32.50,114.75,5872.4
13,31.25,130.50,5889.0
13,31.00,125.75,5885.7
13,29.00,-92.25,5895.0
13,27.25,53.00,5916.6
13,27.00,56.75,5908.9
13,25.75,21.75,5895.6
13,25.25,-38.50,5882.5
14,87.75,140.50,5123.1
14,87.75,141.25,5123.1
14,87.75,142.00,5123.1
14,87.75,143.25,5123.1
14,87.75,144.25,5123.1
14,78.25,-10.50,5426.4
14,73.25,-130.25,5464.8
14,73.00,-131.00,5464.8
14,73.00,-114.50,5458.4
14,70.50,-102.75,5413.3
14,69.25,-47.25,5521.6
14,67.50,92.25,5581.1
14,67.00,6.25,5534.6
14,66.00,-28.00,5575.1
14,65.00,-143.00,5541.8
14,64.75,-145.75,5538.9
14,62.25,-144.75,5553.8
14,61.00,88.50,5554.1
14,57.75,-25.00,5626.5
14,57.00,-52.25,5529.5
14,56.75,102.75,5703.0
14,56.00,-38.75,5460.5
14,55.50,162.75,5701.4
14,55.25,163.50,5701.9
14,54.75,100.75,5703.7
14,54.50,102.75,5704.8
14,54.25,109.75,5701.4
14,54.00,100.75,5703.7
14,53.75,113.00,5696.6
14,53.00,104.25,5700.6
14,52.25,-176.00,5600.9
14,51.50,106.75,5696.7
14,51.00,107.50,5696.8
14,49.25,-136.50,5703.2
14,48.25,30.00,5722.4
14,48.00,74.50,5663.7
14,46.00,-126.50,5764.7
14,44.25,-85.75,5728.5
14,37.00,-129.75,5714.6
14,35.25,111.00,5863.2
14,29.00,128.75,5894.7
14,28.75,-96.25,5892.5
14,27.00,177.50,5915.6
14,26.00,26.50,5901.1
14,25.75,-59.00,5911.8
15,89.75,-118.75,5185.3
15,89.75,-117.25,5185.5
15,89.75,-116.00,5185.5
15,89.75,-114.75,5185.6
15,87.25,150.75,5123.4
15,87.25,152.25,5123.4
15,78.50,-3.00,5429.0
15,77.25,-173.75,5267.2
15,74.00,-110.75,5465.0
15,74.00,-110.00,5465.0
15,72.25,-132.00,5473.2
15,71.00,-101.25,5425.1
15,66.75,-47.25,5557.6
15,66.75,9.50,5562.7
15,65.00,-142.00,5547.7
15,61.75,-143.25,5558.1
15,61.00,-143.50,5557.8
15,61.00,-138.75,5560.6
15,57.50,-106.25,5687.4
15,56.50,-40.25,5472.7
15,51.25,153.00,5664.7
15,50.50,76.25,5667.6
15,50.25,-101.25,5782.1
15,48.25,75.25,5664.3
15,47.25,-83.25,5744.1
15,46.75,30.50,5726.6
15,43.50,-130.25,5755.2
15,42.75,-85.75,5738.3
15,41.50,-85.25,5738.9
15,40.25,43.50,5862.2
15,32.00,116.50,5866.6
15,31.00,133.50,5884.6
15,28.00,27.00,5897.7
15,27.75,17.50,5904.6
15,26.75,53.75,5910.1
15,25.75,-176.25,5904.8
15,25.50,-148.75,5862.5
15,25.50,17.75,5906.0
16,89.75,59.75,5199.8
16,89.75,60.50,5199.7
16,89.75,61.25,5199.7
16,89.75,62.00,5199.6
16,89.75,62.75,5199.6
16,89.75,63.50,5199.5
16,89.75,64.50,5199.4
16,89.75,65.25,5199.4
16,86.50,159.75,5124.0
16,86.50,160.75,5124.0
16,86.50,162.50,5124.0
16,73.25,-126.75,5488.2
16,73.25,-112.75,5482.9
16,71.75,-95.50,5455.2
16,71.50,-132.50,5488.4
16,70.00,-23.25,5555.0
16,65.00,-42.75,5588.0
16,64.25,-142.25,5571.4
16,64.25,-115.75,5547.7
16,64.00,-48.50,5572.4
16,60.75,-24.75,5630.5
16,60.25,-141.00,5561.8
16,59.75,-140.25,5562.0
16,56.50,-41.75,5482.5
16,56.25,162.75,5694.4
16,55.00,111.75,5683.9
16,53.50,-176.25,5593.8
16,52.25,141.25,5631.2
16,52.00,78.00,5657.9
16,52.00,80.25,5658.3
16,51.75,-42.25,5511.6
16,51.00,78.50,5657.5
16,51.00,115.75,5684.1
16,50.75,-99.50,5773.5
16,49.00,-82.25,5730.7
16,48.75,76.00,5657.7
16,47.75,-133.50,5712.7
16,45.50,31.50,5719.5
16,43.75,-99.75,5846.2
16,38.75,-127.00,5716.4
16,33.75,-148.25,5836.0
16,33.75,-147.50,5836.1
16,33.75,-146.75,5836.1
16,33.50,-149.00,5836.0
16,33.50,-106.00,5932.6
16,31.50,-63.50,5924.1
16,30.25,-70.50,5918.6
16,29.50,30.25,5886.5
16,26.50,-20.25,5939.6
17,85.75,178.25,5124.5
17,85.75,179.00,5124.5
17,73.50,-91.25,5466.2
17,65.25,-113.00,5537.5
17,64.50,19.00,5601.6
17,62.25,-23.50,5631.8
17,61.75,-133.75,5571.4
17,61.00,-141.00,5574.6
17,60.75,-49.00,5578.5
17,59.25,-139.25,5557.4
17,59.25,-138.25,5556.4
17,58.00,126.75,5646.6
17,57.00,-87.75,5779.4
17,55.50,-43.75,5476.2
17,54.25,-176.50,5585.1
17,54.25,133.50,5648.3
17,54.00,134.75,5647.9
17,52.00,-40.75,5494.2
17,51.75,-98.25,5763.6
17,50.25,117.50,5690.4
17,48.25,-82.25,5721.9
17,48.25,76.75,5667.4
17,44.75,33.00,5719.2
17,41.50,-177.50,5695.7
17,40.25,90.75,5816.8
17,36.75,0.50,5907.8
17,33.75,-145.50,5838.7
17,33.50,103.00,5856.9
17,33.00,-152.75,5835.6
17,32.75,130.25,5881.4
17,31.50,-64.75,5906.7
17,30.75,-63.75,5906.0
17,29.50,146.75,5865.3
17,27.25,19.50,5900.4
17,26.75,18.50,5900.4
17,26.50,-66.00,5902.9
17,26.25,25.00,5894.5
17,25.75,52.00,5903.7
17,25.50,-105.00,5908.1
18,85.50,-165.75,5124.7
18,85.50,-165.00,5124.7
18,75.75,-148.00,5205.8
18,75.25,-81.50,5477.2
18,66.00,28.75,5656.6
18,64.50,-19.00,5653.7
18,64.00,-43.00,5627.5
18,63.75,20.25,5628.8
18,63.50,24.25,5632.8
18,63.00,92.00,5559.9
18,62.00,21.25,5630.8
18,60.75,23.75,5629.5
18,60.75,25.25,5628.9
18,58.25,-137.25,5544.5
18,58.25,120.75,5656.6
18,56.00,161.75,5697.9
18,54.75,-178.00,5579.4
18,54.25,135.50,5663.2
18,53.75,-44.50,5479.7
18,53.25,-40.25,5490.3
18,52.25,-97.25,5757.6
18,50.00,118.75,5694.0
18,48.75,-81.25,5723.5
18,47.25,116.50,5685.4
18,44.50,34.50,5732.4
18,42.50,-176.25,5659.7
18,41.00,-125.75,5693.6
18,40.25,93.50,5824.0
18,36.75,139.00,5871.8
18,34.25,102.50,5858.5
18,33.00,-151.25,5824.4
18,31.50,-151.75,5824.2
18,31.50,74.00,5860.5
18,31.25,106.25,5863.1
18,31.00,-66.00,5907.4
18,30.25,146.50,5877.5
18,29.50,-69.75,5903.4
18,29.50,-15.75,5940.7
18,28.50,68.25,5859.4
18,26.75,-88.75,5903.1
18,26.75,-63.25,5901.0
18,26.50,-45.00,5866.4
18,26.00,-19.25,5938.9
19,86.25,-157.50,5126.8
19,86.25,-155.75,5126.8
19,76.25,-78.75,5487.8
19,76.25,-77.00,5487.8
19,75.25,-142.25,5209.7
19,67.00,31.75,5670.8
19,63.00,93.25,5549.4
19,63.00,114.00,5661.3
19,59.75,25.50,5627.2
19,58.00,26.25,5624.6
19,57.50,-136.50,5543.0
19,54.50,-179.00,5567.4
19,53.25,-95.75,5767.9
19,52.25,-43.75,5482.8
19,52.25,145.00,5630.8
19,50.00,-92.25,5775.1
19,49.50,-80.75,5728.3
19,48.75,12.25,5908.8
19,48.50,9.00,5922.0
19,46.50,117.25,5684.6
19,46.25,6.25,5926.7
19,44.50,36.75,5736.8
19,44.00,-93.50,5800.0
19,44.00,-1.00,5937.4
19,43.50,-175.50,5634.1
19,43.50,-132.75,5694.1
19,40.50,3.25,5935.5
19,39.50,95.50,5842.9
19,35.75,140.00,5872.3
19,35.25,98.25,5856.6
19,34.75,144.75,5881.3
19,34.25,15.25,5868.5
19,33.25,107.50,5861.4
19,31.50,-150.25,5827.0
19,31.25,147.00,5867.8
19,30.25,134.50,5883.9
19,29.00,28.50,5896.1
19,28.00,-85.00,5908.1
19,27.25,-45.00,5874.6
19,26.50,51.75,5910.0
20,87.75,-159.00,5133.1
20,87.75,-157.75,5133.0
20,87.75,-157.00,5133.0
20,87.75,-155.25,5133.0
20,87.75,-154.00,5133.0
20,87.75,-153.00,5133.1
20,77.75,-73.75,5508.8
20,77.50,-71.25,5508.6
20,74.75,-137.00,5215.0
20,72.75,-9.25,5466.3
